city,applicant,applicant_type_rough,patents,rank_baseline
遂宁,四川金皇乐爽鹿业有限公司,firm,3,9
遂宁,四川高金食品股份有限公司,firm,3,10
遂宁,左伟,likely_individual,3,11
遂宁,张政权,likely_individual,3,12
遂宁,熊伟,likely_individual,3,13
遂宁,四川五斗米食品开发有限公司,firm,2,14
遂宁,四川伟才化工有限公司,firm,2,15
遂宁,四川天成生化科技有限公司,firm,2,16
遂宁,四川正圆科技有限公司,firm,2,17
遂宁,四川省射洪县金皇乐爽鹿业开发有限公司,firm,2,18
遂宁,四川美可迪科技开发有限责任公司,firm,2,19
遂宁,四川职业技术学院,university_or_college,2,20
遵义,贵州航天电器股份有限公司,firm,66,1
遵义,贵州航天精工制造有限公司,firm,27,2
遵义,贵州航天凯山石油仪器有限公司,firm,16,3
遵义,贵州航天天马机电科技有限公司,firm,10,4
遵义,遵义医学院,university_or_college,10,5
遵义,遵义钛业股份有限公司,firm,10,6
遵义,遵义师范学院,university_or_college,9,7
遵义,梅岭化工厂,firm,8,8
遵义,贵州仁怀茅台镇金士酒业有限公司,firm,8,9
遵义,贵州航天新力铸锻有限责任公司,firm,8,10
遵义,遵义市金鼎农业科技有限公司,firm,8,11
遵义,贵州航天乌江机电设备有限责任公司,firm,7,12
遵义,贵州凯星液力传动机械有限公司,firm,6,13
遵义,贵州百花医药股份有限公司,firm,6,14
遵义,贵州钢绳股份有限公司,firm,6,15
遵义,遵义医学院附属医院,hospital,6,16
遵义,遵义陆圣康源科技开发有限责任公司,firm,6,17
遵义,务川山仙东升食品有限责任公司,firm,5,18
遵义,贵州天义电器有限责任公司,firm,5,19
遵义,贵州湄潭兰馨茶业有限公司,firm,5,20
邢台,中钢集团邢台机械轧辊有限公司,firm,15,1
邢台,河北惟祥福中药科技开发有限公司,firm,13,2
邢台,河北上大再生资源科技有限公司,firm,7,3
邢台,翟爱民,likely_individual,7,4
邢台,张国芳,likely_individual,6,5
邢台,张禹,likely_individual,6,6
邢台,河北金大地房地产开发有限公司,firm,6,7
邢台,河北鑫合生物化工有限公司,firm,6,8
邢台,晶龙实业集团有限公司,firm,5,9
邢台,河北万邦复临药业有限公司,firm,5,10
邢台,关俊华,likely_individual,4,11
邢台,晶澳太阳能有限公司,firm,4,12
邢台,邢台钢铁有限责任公司,firm,4,13
邢台,天龙伟业线缆有限公司,firm,3,14
邢台,河北金牛能源股份有限公司葛泉矿,firm,3,15
邢台,王琳,likely_individual,3,16
邢台,邢台供电公司,firm,3,17
邢台,邢台旭阳煤化工有限公司,firm,3,18
邢台,邢台路桥建设总公司,firm,3,19
邢台,郭永德,likely_individual,3,20
那曲,西藏贝珠雅药业有限公司,firm,3,1
那曲,王天琪,likely_individual,2,2
那曲,西藏嘉黎县藏医院,hospital,2,3
邯郸,新兴铸管股份有限公司,firm,90,1
邯郸,新兴河北工程技术有限公司,firm,28,2
邯郸,晨光生物科技集团股份有限公司,firm,28,3
邯郸,中国船舶重工集团公司第七一八研究所,research_institute,25,4
邯郸,邯郸新兴重型机械有限公司,firm,21,5
邯郸,吕学栋,likely_individual,15,6
邯郸,中煤第一建设公司第四十九工程处,firm,14,7
邯郸,河北文丰钢铁有限公司,firm,13,8
邯郸,张双元,likely_individual,10,9
邯郸,美科尔(河北)生物科技有限公司,firm,10,10
邯郸,邯郸钢铁股份有限公司,firm,10,11
邯郸,河北汉光重工有限责任公司,firm,9,12
邯郸,王森,likely_individual,8,13
邯郸,郝志付,likely_individual,7,14
邯郸,中煤邯郸煤矿机械有限责任公司,firm,6,15
邯郸,国营汉光机械厂,firm,6,16
邯郸,张新未,likely_individual,6,17
邯郸,河北天择重型机械有限公司,firm,6,18
邯郸,河北钢铁股份有限公司邯郸分公司,firm,6,19
邯郸,中煤第一建设公司特殊凿井处,firm,5,20
邵阳,湖南广信电工科技股份有限公司,firm,14,1
邵阳,湖南信多利新材料有限公司,firm,10,2
邵阳,邵阳市创捷化工有限公司,firm,10,3
邵阳,邵阳市宏远商贸有限责任公司,firm,5,4
邵阳,刘定能,likely_individual,4,5
邵阳,刘小杨,likely_individual,4,6
邵阳,湖南甾体化学品有限公司,firm,4,7
邵阳,湖南阳光电化有限公司,firm,4,8
邵阳,邵阳维克液压股份有限公司,firm,4,9
邵阳,夏建国,likely_individual,3,10
邵阳,湖南湘窖酒业有限公司,firm,3,11
邵阳,邵阳学院,university_or_college,3,12
邵阳,邵阳市三良泵业有限公司,firm,3,13
邵阳,邵阳纺织机械有限责任公司,firm,3,14
邵阳,邵阳维克液压有限责任公司,firm,3,15
邵阳,向军锋,likely_individual,2,16
邵阳,周代艳,likely_individual,2,17
邵阳,周小红,likely_individual,2,18
邵阳,城步鼎盛微电子科技有限公司,firm,2,19
邵阳,尹文,likely_individual,2,20
郑州,郑州大学,university_or_college,280,1
郑州,河南工业大学,university_or_college,179,2
郑州,中国烟草总公司郑州烟草研究院,research_institute,165,3
郑州,中国人民解放军信息工程大学,university_or_college,149,4
郑州,河南农业大学,university_or_college,141,5
郑州,王跃进,likely_individual,118,6
郑州,中原工学院,university_or_college,102,7
郑州,河南中医学院,university_or_college,77,8
郑州,河南省农业科学院,research_institute,49,9
郑州,郑州后羿制药有限公司,firm,47,10
郑州,河南电力试验研究院,research_institute,45,11
郑州,吴鲁智,likely_individual,37,12
郑州,范福仓,likely_individual,35,13
郑州,景玲,likely_individual,31,14
郑州,王学文,likely_individual,31,15
郑州,中国移动通信集团河南有限公司,firm,30,16
郑州,刘国法,likely_individual,29,17
郑州,河南中孚实业股份有限公司,firm,24,18
郑州,刘振安,likely_individual,22,19
郑州,栗素琴,likely_individual,22,20
郴州,郴州市金贵银业股份有限公司,firm,18,1
郴州,郴州高鑫铂业有限公司,firm,11,2
郴州,郴州邦尔泰苏仙油脂有限公司,firm,7,3
郴州,代科创,likely_individual,6,4
郴州,湘能华磊光电股份有限公司,firm,5,5
郴州,郴州市国大有色金属冶炼有限公司,firm,5,6
郴州,郴州雄风稀贵金属材料股份有限公司,firm,5,7
郴州,周文兵,likely_individual,4,8
郴州,湖南品川技术发展有限公司,firm,4,9
郴州,湖南省嘉禾县湘江工具厂,firm,4,10
郴州,湖南金旺实业有限公司,firm,4,11
郴州,肖琼,likely_individual,4,12
郴州,高斯贝尔数码科技股份有限公司,firm,4,13
郴州,曹永红,likely_individual,3,14
郴州,湖南省铸万有实业有限公司,firm,3,15
郴州,蒋坤元,likely_individual,3,16
郴州,邓加慧,likely_individual,3,17
郴州,郴州市农夫机电有限公司,firm,3,18
郴州,郴州市裕湘面业有限公司,firm,3,19
郴州,郴州金箭焊料有限公司,firm,3,20
鄂尔多斯,内蒙古蒙西高新技术集团有限公司,firm,21,1
鄂尔多斯,内蒙古兴泰建筑有限责任公司,firm,14,2
鄂尔多斯,赵永胜,likely_individual,10,3
鄂尔多斯,王银河,likely_individual,8,4
鄂尔多斯,内蒙古鄂尔多斯羊绒集团有限责任公司,firm,5,5
鄂尔多斯,准格尔旗粉煤灰煤矸石研发中心,other_org_or_unclear,5,6
鄂尔多斯,黄金山,likely_individual,5,7
鄂尔多斯,赵彬,likely_individual,3,8
鄂尔多斯,郝巴雅斯胡良,other_org_or_unclear,3,9
鄂尔多斯,鄂尔多斯市亚欣碳纤维有限责任公司,firm,3,10
鄂尔多斯,内蒙古汇江陶瓷研究设计院,other_org_or_unclear,2,11
鄂尔多斯,刘桂荫,likely_individual,2,12
鄂尔多斯,崔怀奇,likely_individual,2,13
鄂尔多斯,张玉贵,likely_individual,2,14
鄂尔多斯,杨丽焕,likely_individual,2,15
鄂尔多斯,鄂尔多斯市东胜区中兴特种车辆制造有限责任公司,firm,2,16
鄂尔多斯,鄂尔多斯市陶尔斯陶瓷有限公司,firm,2,17
鄂尔多斯,中国神华能源股份有限公司,firm,1,18
鄂尔多斯,云长全,likely_individual,1,19
鄂尔多斯,代理义,likely_individual,1,20
鄂州,肖祖胜,likely_individual,12,1
鄂州,郭卫康,likely_individual,10,2
鄂州,李伟,likely_individual,5,3
鄂州,鄂州市栋鑫冶金机械设备有限公司,firm,5,4
鄂州,陈栋,likely_individual,5,5
鄂州,湖北鄂丰模具有限公司,firm,4,6
鄂州,黄继荣,likely_individual,4,7
鄂州,万小娟,likely_individual,3,8
鄂州,严国语,likely_individual,3,9
鄂州,吴凤仙,likely_individual,3,10
鄂州,宋建忠,likely_individual,3,11
鄂州,尹中华,likely_individual,3,12
鄂州,武汉策尔曼自动化设备有限公司,firm,3,13
鄂州,湖北省葛店开发区晨光实业有限公司,firm,3,14
鄂州,何锋,likely_individual,2,15
鄂州,刘新民,likely_individual,2,16
鄂州,吴新建,likely_individual,2,17
鄂州,周国良,likely_individual,2,18
鄂州,嘉吉烯王生物工程(湖北)有限公司,firm,2,19
鄂州,张海堂,likely_individual,2,20
酒泉,谭汉卿,likely_individual,7,1
酒泉,敦煌研究院,research_institute,4,2
酒泉,王开全,likely_individual,4,3
酒泉,甘肃大禹节水股份有限公司,firm,4,4
酒泉,酒泉市绿炬能源科技开发有限责任公司,firm,4,5
酒泉,李海龙,likely_individual,3,6
酒泉,甘肃省敦煌种业股份有限公司玉门市种子公司,firm,3,7
酒泉,苏振彪,likely_individual,3,8
酒泉,郑重胜,likely_individual,3,9
酒泉,宋祥会,likely_individual,2,10
酒泉,尤文峰,likely_individual,2,11
酒泉,杨军,likely_individual,2,12
酒泉,玉门中汇农业发展有限公司,firm,2,13
酒泉,玉门拓璞科技开发有限责任公司,firm,2,14
酒泉,瓜州亿得生物科技有限公司,firm,2,15
酒泉,甘肃酒泉奥凯种子机械有限公司,firm,2,16
酒泉,酒泉市肃州区三旺养殖场,other_org_or_unclear,2,17
酒泉,酒泉西部农业科技有限公司,firm,2,18
酒泉,中国石油青海油田钻采工艺研究院,research_institute,1,19
酒泉,刘玉海,likely_individual,1,20
重庆,重庆大学,university_or_college,1336,1
重庆,重庆长安汽车股份有限公司,firm,500,2
重庆,西南大学,university_or_college,343,3
重庆,力帆实业(集团)股份有限公司,firm,284,4
重庆,中冶赛迪工程技术股份有限公司,firm,203,5
重庆,重庆隆鑫机车有限公司,firm,185,6
重庆,中国人民解放军第三军医大学,university_or_college,181,7
重庆,重庆邮电大学,university_or_college,152,8
重庆,重庆工商大学,university_or_college,133,9
重庆,中国人民解放军第三军医大学第一附属医院,hospital,118,10
重庆,西南铝业(集团)有限责任公司,firm,112,11
重庆,重庆市黔江区黔双科技有限公司,firm,100,12
重庆,重庆理工大学,university_or_college,92,13
重庆,重庆重邮信科通信技术有限公司,firm,91,14
重庆,隆鑫工业有限公司,firm,90,15
重庆,重庆交通大学,university_or_college,86,16
重庆,重庆钢铁(集团)有限责任公司,firm,78,17
重庆,陈非,likely_individual,68,18
重庆,煤炭科学研究总院重庆研究院,research_institute,67,19
重庆,重庆医科大学,university_or_college,63,20
金华,浙江师范大学,university_or_college,179,1
金华,许晓华,likely_individual,82,2
金华,金祚献,likely_individual,37,3
金华,潘旭华,likely_individual,32,4
金华,横店集团东磁股份有限公司,firm,31,5
金华,赵一美,likely_individual,28,6
金华,义乌市安冬电器有限公司,firm,27,7
金华,吴茂盛,likely_individual,19,8
金华,王亚运,likely_individual,19,9
金华,吴康,likely_individual,18,10
金华,朱宏锋,likely_individual,17,11
金华,吴亚军,likely_individual,16,12
金华,浙江绿源电动车有限公司,firm,16,13
金华,金华职业技术学院,university_or_college,15,14
金华,李行,likely_individual,14,15
金华,浙江晨云实业有限公司,firm,14,16
金华,浙江佰耐钢带有限公司,firm,13,17
金华,中核苏阀横店机械有限公司,firm,12,18
金华,卢心东,likely_individual,11,19
金华,浙江康恩贝制药股份有限公司,firm,11,20
金昌,金川集团有限公司,firm,72,1
金昌,牛庆君,likely_individual,25,2
金昌,杜永胜,likely_individual,4,3
金昌,甘肃省电力公司金昌供电公司,firm,4,4
金昌,甘肃金昌化学工业集团有限公司,firm,2,5
金昌,南桂卿,likely_individual,1,6
金昌,宫毅,likely_individual,1,7
金昌,甘肃瓮福化工有限责任公司,firm,1,8
金昌,薄增力,likely_individual,1,9
金昌,邓涛,likely_individual,1,10
金昌,金昌市宇恒镍网有限公司,firm,1,11
金昌,金昌金川万方实业有限责任公司,firm,1,12
金昌,钟亮,likely_individual,1,13
钦州,广西明利集团有限公司,firm,9,1
钦州,钦州鑫能源科技有限公司,firm,5,2
钦州,黄景明,likely_individual,5,3
钦州,广西力源新资源开发有限公司,firm,4,4
钦州,莫春浩,likely_individual,4,5
钦州,林晓光,likely_individual,3,6
钦州,钦州华成自控设备有限公司,firm,3,7
钦州,陆强,likely_individual,2,8
钦州,陈昭澜,likely_individual,2,9
钦州,陈林延,likely_individual,2,10
钦州,陈贵忠,likely_individual,2,11
钦州,黄常基,likely_individual,2,12
钦州,丁洁厚,likely_individual,1,13
钦州,丁起武,likely_individual,1,14
钦州,吴云锋,likely_individual,1,15
钦州,广西万山香料有限责任公司,firm,1,16
钦州,广西庆荣耐火材料有限公司,firm,1,17
钦州,广西钦州力顺机械有限公司,firm,1,18
钦州,广西钦州谷虫净总厂,firm,1,19
钦州,廖朝东,likely_individual,1,20
铁岭,刘明全,likely_individual,10,1
铁岭,王铁军,likely_individual,10,2
铁岭,闫海军,likely_individual,10,3
铁岭,苏晶,likely_individual,7,4
铁岭,铁岭市光明仪器仪表厂,firm,7,5
铁岭,麻志国,likely_individual,7,6
铁岭,辽宁鑫丰矿电设备制造有限公司,firm,6,7
铁岭,辽宁鹿源参茸饮片有限公司,firm,6,8
铁岭,李静,likely_individual,5,9
铁岭,王宏伟,likely_individual,5,10
铁岭,辽宁唐人神曙光农牧集团有限公司,firm,5,11
铁岭,铁岭永新涂料有限公司,firm,5,12
铁岭,铁煤多种经营天成机电设备总厂,firm,5,13
铁岭,北方绿色食品股份有限公司,firm,4,14
铁岭,孙会敏,likely_individual,4,15
铁岭,张敬平,likely_individual,4,16
铁岭,辽宁西格马数控机床有限公司,firm,4,17
铁岭,辽宁隆达集团百星达铸造有限责任公司,firm,4,18
铁岭,铁岭华晨橡塑制品有限公司,firm,4,19
铁岭,铁岭宝众新能源汽车有限公司,firm,4,20
铜仁,贵州航天风华精密设备有限公司,firm,4,1
铜仁,万山特区红晶汞业有限公司,firm,2,2
铜仁,冉伟,likely_individual,1,3
铜仁,刘贵荣,likely_individual,1,4
铜仁,吴代华,likely_individual,1,5
铜仁,吴先见,likely_individual,1,6
铜仁,安文,likely_individual,1,7
铜仁,张模,likely_individual,1,8
铜仁,张著明,likely_individual,1,9
铜仁,杨勇,likely_individual,1,10
铜仁,杨旭辉,likely_individual,1,11
铜仁,杨高,likely_individual,1,12
铜仁,王继清,likely_individual,1,13
铜仁,石华,likely_individual,1,14
铜仁,罗克鼎,likely_individual,1,15
铜仁,肖建军,likely_individual,1,16
铜仁,胡国伟,likely_individual,1,17
铜仁,苏星,likely_individual,1,18
铜仁,董新平,likely_individual,1,19
铜仁,贵州云马飞机制造厂,firm,1,20
铜川,铜川供电局,other_org_or_unclear,4,1
铜川,拓勤,likely_individual,3,2
铜川,李新民,likely_individual,2,3
铜川,刘泽斌,likely_individual,1,4
铜川,周杨帆,likely_individual,1,5
铜川,姚伟,likely_individual,1,6
铜川,孙宏贺,likely_individual,1,7
铜川,李竹玲,likely_individual,1,8
铜川,李铁铸,likely_individual,1,9
铜川,西安大昱光电科技有限公司,firm,1,10
铜川,郭育民,likely_individual,1,11
铜川,铜川秦瀚陶粒有限责任公司,firm,1,12
铜川,陕西佰度实业有限公司,firm,1,13
